DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P6290,P6290S1,P6230,P6240,P6240S1,P6250,P6260,P6270,P6280,P6300,P6310,P6310S1,P6320,P6330,P6340,P6350,P6351,MES,FT,DPTO,fex_c_2011
5384565,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,76,3063.8473664
5384565,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,02,1,76,3063.8473664
5384565,1,4,1,50,,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,76,3063.8473664
5384567,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,76,2130.1000025
5384567,1,2,1,50,,1,,,2,4,,2,2,2,2,1,13,POR MIEDO AL CONTAGIO DE COVID 19,,,,,,02,1,76,2130.1000025
5384567,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,02,1,76,2130.1000025
5384567,1,4,1,50,,1,,,4,2,,1,,,,,,,,,,,,02,1,76,2130.1000025
5384567,1,5,1,50,,1,,,5,1,,,,,,,,,,,,,,02,1,76,2130.1000025
5384568,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,76,3381.133147
5384568,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,76,3381.133147
5384568,1,3,1,50,,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,76,3381.133147
5384569,1,1,1,50,,1,,,1,6,DESCANSAR,2,1,,,,,,,,,,,02,1,76,3610.6862433
5384569,1,2,1,50,,1,3,,2,4,,2,2,2,1,,,,,,,,1,02,1,76,3610.6862433
5384569,1,3,1,50,,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,76,3610.6862433
5384570,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,76,3291.3645444
5384570,1,2,1,50,,1,,,2,4,,2,1,,,,,,,,,,,02,1,76,3291.3645444
5384570,1,3,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,76,3291.3645444
5384571,1,1,1,50,,1,,,1,4,,1,,,,,,,,,,,,02,1,76,1953.8844215
5384571,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,76,1953.8844215
5384571,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,02,1,76,1953.8844215
5384571,1,4,1,50,,1,,,4,1,,,,,,,,,,,,,,02,1,76,1953.8844215
5384572,1,1,1,50,,1,,,1,4,,1,,,,,,,,,,,,02,1,76,3212.4087865
5384572,1,2,1,50,,1,,,1,3,,2,2,2,2,1,8,,2,,2,,,02,1,76,3212.4087865
5384573,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,76,3119.2696851
5384574,1,1,1,50,,1,,,1,6,DESCANSAR,2,2,2,2,2,,,,,,,,02,1,76,2639.8756966
5384574,1,2,1,50,,1,,,2,6,DESCANSAR,2,2,2,2,2,,,,,,,,02,1,76,2639.8756966
5384575,1,1,1,50,,1,,,1,6,DESCANSANDO HACIENDO USO DE LOS TRES MESES SABATICOS DESPUES DE CUMPLIR SU TIEMPO DE SERVICIO (EN USO DE BUEN RETIRO),2,1,,,,,,,,,,,02,1,76,4511.5485712
5384575,1,2,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,76,4511.5485712
5384576,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,76,2194.1743921
5384576,1,2,1,50,,1,,,1,5,,,,,,,,,,,,,,02,1,76,2194.1743921
5384576,1,3,1,50,,1,1,,3,2,,2,2,2,1,,,,,,,,1,02,1,76,2194.1743921
5384576,1,4,1,50,,1,,,4,3,,1,,,,,,,,,,,,02,1,76,2194.1743921
5384578,1,1,1,50,,1,1,,1,4,,2,2,2,1,,,,,,,,1,02,1,76,2957.1614772
5384579,1,1,1,50,,1,,,1,6,REALIZAR OFICIOS DE HOGAR SIN REMUNERAR EN LA CASA DE DONDE UNA HIJA,2,2,1,,,,,,,,,,02,1,76,3207.2202291
5384579,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,76,3207.2202291
5384579,1,3,1,50,,1,,,3,4,,2,2,2,2,1,10,,,,,,,02,1,76,3207.2202291
5384579,2,1,2,50,,1,,,1,6,DESCANSAR,2,2,2,2,2,,,,,,,,02,1,76,3207.2202291
5384580,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,76,2172.0685481
5384580,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,76,2172.0685481
5384580,1,3,1,50,,1,,,3,3,,2,2,2,2,2,,,,,,,,02,1,76,2172.0685481
5384582,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,76,4597.7288048
5384582,1,2,1,50,,1,1,,2,4,,2,2,2,1,,,,,,,,1,02,1,76,4597.7288048
5384583,1,1,1,50,,1,,,2,4,,2,2,1,,,,,,,,,,02,1,76,3683.2437187
5384583,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,76,3683.2437187
5384584,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,76,4511.5485712
5384584,1,2,1,50,,1,1,,2,4,,2,2,2,1,,,,,,,,1,02,1,76,4511.5485712
5384585,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,76,3119.2696851
5384586,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,76,3913.0146852
5384587,1,1,1,50,,1,,,1,6,DESCANSAR,2,2,2,2,1,9,,,,,,,02,1,76,2869.6466631
5384588,1,1,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,76,2639.8756966
5384588,1,2,1,50,,1,,,2,6,DESCANSANDO,2,2,2,2,2,,,,,,,,02,1,76,2639.8756966
5384589,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,76,3352.4111503
5384590,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,76,3777.7149214
5384590,1,2,1,50,,1,,,2,6,REALIZAR ACTIVIDAD MARGINAL SUJETA A DONATIVOS LA MAYOR PARTE DEL TIEMPO (EMPACADOR DE PRODUCTOS EN CAJA REGISTRADORA EN SUPERMERCADO),1,,,,,,,,,,,,02,1,76,3777.7149214
5384590,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,02,1,76,3777.7149214
5384591,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,76,3913.0146852
5384592,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,76,4969.7373783
5384592,1,2,1,50,,1,1,,2,4,,2,2,2,1,,,,,,,,1,02,1,76,4969.7373783
5384592,2,1,2,50,,1,1,,1,2,,2,2,2,1,,,,,,,,1,02,1,76,4969.7373783
5384592,2,2,2,50,,1,2,,2,4,,2,2,2,1,,,,,,,,1,02,1,76,4969.7373783
5384593,1,1,1,50,,1,,,1,4,,2,2,1,,,,,,,,,,02,1,76,2982.63782
5384593,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,76,2982.63782
5384593,1,3,1,50,,1,,,3,3,,1,,,,,,,,,,,,02,1,76,2982.63782
5384594,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,76,3436.9911955
5384594,1,2,1,50,,1,,,3,5,,,,,,,,,,,,,,02,1,76,3436.9911955
5384594,1,3,1,50,,1,,,3,4,,1,,,,,,,,,,,,02,1,76,3436.9911955
5384595,1,1,1,50,,1,,,1,4,,2,1,,,,,,,,,,,02,1,76,2511.4601727
5384595,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,76,2511.4601727
5384595,1,3,1,50,,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,76,2511.4601727
5384596,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,76,3521.1355108
5384596,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,76,3521.1355108
5384597,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,76,3043.3417108
5384598,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,76,3905.07116
5384598,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,76,3905.07116
5384598,1,3,1,50,,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,76,3905.07116
5384598,1,4,1,50,,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,76,3905.07116
5384599,1,1,1,50,,1,,,1,4,,1,,,,,,,,,,,,02,1,76,2769.7352656
5384599,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,76,2769.7352656
5384599,1,3,1,50,,1,,,3,3,,2,2,2,2,1,12,,,,,,,02,1,76,2769.7352656
5384599,1,4,1,50,,1,,,1,3,,2,2,2,2,1,12,,,,,,,02,1,76,2769.7352656
5384599,1,5,1,50,,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,76,2769.7352656
5384600,1,1,1,50,,1,1,,1,4,,2,2,2,1,,,,,,,,1,02,1,76,3119.2696851
5384601,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,76,3610.6862433
5384601,1,2,1,50,,1,,,2,4,,1,,,,,,,,,,,,02,1,76,3610.6862433
5384601,1,3,1,50,,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,76,3610.6862433
5384602,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,76,3773.0123213
5384602,1,2,1,50,,1,,,2,3,,1,,,,,,,,,,,,02,1,76,3773.0123213
5384603,1,1,1,50,,1,,,1,4,,1,,,,,,,,,,,,02,1,76,3913.0146852
5384604,1,1,1,50,,1,,,1,4,,1,,,,,,,,,,,,02,1,76,3683.2437187
5384604,1,2,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,76,3683.2437187
5384605,1,1,1,50,,1,,,1,6,DESCANSAR,2,2,2,2,1,11,,,,,,,02,1,76,1674.5203258
5384605,1,2,1,50,,1,,,3,6,DESCANSAR,2,2,2,2,2,,,,,,,,02,1,76,1674.5203258
5384605,1,3,1,50,,1,,,3,4,,1,,,,,,,,,,,,02,1,76,1674.5203258
5384605,1,4,1,50,,1,,,4,3,,2,2,1,,,,,,,,,,02,1,76,1674.5203258
5384605,1,5,1,50,,1,,,3,3,,2,2,2,2,2,,,,,,,,02,1,76,1674.5203258
5384605,1,6,1,50,,1,,,3,3,,2,2,1,,,,,,,,,,02,1,76,1674.5203258
5384605,1,7,1,50,,1,,,3,3,,2,2,2,2,2,,,,,,,,02,1,76,1674.5203258
5384606,1,1,1,50,,1,,,1,4,,2,2,2,2,1,10,,,,,,,02,1,76,4597.7288048
5384606,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,76,4597.7288048
5384607,1,1,1,50,,1,,,1,4,,1,,,,,,,,,,,,02,1,76,3886.5279316
5384607,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,76,3886.5279316
5384607,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,02,1,76,3886.5279316
5384608,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,76,4508.1780724
5384610,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,76,2957.1614772
5384611,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,76,3521.1355108
5384611,1,2,1,50,,1,2,,2,3,,2,2,2,1,,,,,,,,1,02,1,76,3521.1355108
5384612,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,76,4033.7547712
5384614,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1346.5970946
5384615,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1836.2031374
5384616,1,1,1,50,,1,,,2,6,LICENCIA POR FALLECIMIENTO DE UN FAMILIAR,2,1,,,,,,,,,,,02,1,19,1547.8805972
5384616,1,2,1,50,,1,,,2,4,,1,,,,,,,,,,,,02,1,19,1547.8805972
5384617,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1238.7758357
5384617,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,1238.7758357
5384618,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1508.8608639
5384618,1,2,1,50,,1,1,,2,4,,2,2,2,1,,,,,,,,1,02,1,19,1508.8608639
5384618,1,3,1,50,,1,,,3,3,,2,2,2,2,2,,,,,,,,02,1,19,1508.8608639
5384619,1,1,1,50,,1,,,1,6,DILIGENCIAS PERSONALES,2,2,2,2,2,,,,,,,,02,1,19,1772.0879016
5384619,1,2,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1772.0879016
5384619,1,3,1,50,,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,19,1772.0879016
5384620,1,1,1,50,,1,,,1,4,,1,,,,,,,,,,,,02,1,19,1238.7758357
5384620,1,2,1,50,,1,,,1,5,,,,,,,,,,,,,,02,1,19,1238.7758357
5384621,1,1,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,1520.9180112
5384621,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,1520.9180112
5384621,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,02,1,19,1520.9180112
5384621,1,4,1,50,,1,1,,2,3,,2,2,2,1,,,,,,,,2,02,1,19,1520.9180112
5384622,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1785.5658527
5384622,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,1785.5658527
5384622,1,3,1,50,,1,1,,3,2,,2,2,2,1,,,,,,,,1,02,1,19,1785.5658527
5384622,1,4,1,50,,1,,,4,1,,,,,,,,,,,,,,02,1,19,1785.5658527
5384622,1,5,1,50,,1,,,5,1,,,,,,,,,,,,,,02,1,19,1785.5658527
5384623,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1863.4637263
5384623,1,2,1,50,,1,,,2,4,,2,2,2,2,1,10,,,,,,,02,1,19,1863.4637263
5384623,1,3,1,50,,1,,,2,4,,2,2,2,2,1,7,,2,,1,5,1,02,1,19,1863.4637263
5384623,1,5,1,50,,1,2,,6,4,,2,2,2,1,,,,,,,,1,02,1,19,1863.4637263
5384623,1,6,1,50,,1,1,,6,4,,2,2,2,1,,,,,,,,1,02,1,19,1863.4637263
5384624,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1174.6605999
5384624,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,19,1174.6605999
5384624,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,02,1,19,1174.6605999
5384624,1,4,1,50,,1,,,4,3,,2,2,2,2,2,,,,,,,,02,1,19,1174.6605999
5384625,1,1,1,50,,1,,,1,4,,2,2,2,2,1,10,,,,,,,02,1,19,1520.8157745
5384625,1,2,1,50,,1,,,1,6,DESCANSANDO,2,1,,,,,,,,,,,02,1,19,1520.8157745
5384625,1,3,1,50,,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,19,1520.8157745
5384625,1,4,1,50,,1,,,4,4,,1,,,,,,,,,,,,02,1,19,1520.8157745
5384625,1,6,1,50,,1,,,6,6,DESCANSANDO,2,2,2,2,2,,,,,,,,02,1,19,1520.8157745
5384626,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,2558.1503192
5384626,1,2,1,50,,1,,,2,4,,2,2,2,2,1,10,,,,,,,02,1,19,2558.1503192
5384626,1,3,1,50,,1,,,3,3,,2,2,2,2,2,,,,,,,,02,1,19,2558.1503192
5384626,1,4,1,50,,1,,,4,3,,2,2,2,2,2,,,,,,,,02,1,19,2558.1503192
5384677,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1321.9670302
5384677,1,2,1,50,,1,,,2,4,,1,,,,,,,,,,,,02,1,19,1321.9670302
5384678,1,1,1,50,,1,2,,1,2,,2,2,2,1,,,,,,,,1,02,1,19,1363.9891919
5384678,1,2,1,50,,1,,,2,4,,2,2,2,2,1,2,,1,2,,,,02,1,19,1363.9891919
5384678,1,3,1,50,,1,,,3,3,,2,2,2,2,2,,,,,,,,02,1,19,1363.9891919
5384680,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1836.2031374
5384681,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,19,1463.7340371
5384682,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1505.8584355
5384683,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1733.3536272
5384683,1,2,1,50,,1,,,2,4,,2,2,2,2,1,10,,,,,,,02,1,19,1733.3536272
5384684,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1019.254821
5384684,1,2,1,50,,1,2,,2,4,,2,2,2,1,,,,,,,,1,02,1,19,1019.254821
5384684,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,02,1,19,1019.254821
5384685,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,3084.341337
5384685,1,2,1,50,,1,,,2,4,,1,,,,,,,,,,,,02,1,19,3084.341337
5384685,1,7,1,50,,1,,,7,4,,2,2,2,2,1,11,,,,,,,02,1,19,3084.341337
5384685,1,8,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,3084.341337
5384685,1,9,1,50,,1,,,9,1,,,,,,,,,,,,,,02,1,19,3084.341337
5384687,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1993.02972
5384687,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,19,1993.02972
5384687,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,02,1,19,1993.02972
5384688,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1772.0879016
5384688,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,1772.0879016
5384688,1,3,1,50,,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,19,1772.0879016
5384700,1,1,1,50,,1,,,1,6,DESCANSAR POR FRACTURA DE ANTEBRAZO,2,2,2,2,1,11,,,,,,,02,1,19,1398.0371766
5384700,1,2,1,50,,1,2,,2,2,,2,2,2,1,,,,,,,,1,02,1,19,1398.0371766
5384701,1,1,1,50,,1,,,1,6,DESCANSANDO,1,,,,,,,,,,,,02,1,19,2035.1541184
5384701,1,2,1,50,,1,1,,1,6,DESCANSANDO,2,2,2,1,,,,,,,,1,02,1,19,2035.1541184
5384701,1,3,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,2035.1541184
5384702,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1563.1862755
5384702,1,2,1,50,,1,,,2,4,,2,2,2,2,1,10,,,,,,,02,1,19,1563.1862755
5384702,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,02,1,19,1563.1862755
5384702,1,4,1,50,,1,,,4,1,,,,,,,,,,,,,,02,1,19,1563.1862755
5384703,1,1,1,50,,1,,,1,6,DESCANSAR POR LA EDAD,2,2,2,2,2,,,,,,,,02,1,19,1463.7340371
5384704,1,1,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,1849.5788517
5384704,1,2,1,50,,1,,,2,4,,2,2,2,2,1,7,,2,,2,,,02,1,19,1849.5788517
5384704,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,02,1,19,1849.5788517
5384704,1,4,1,50,,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,19,1849.5788517
5384705,1,1,1,50,,1,,,1,6,CAMINAR,2,2,2,2,1,13,POR LA PANDEMIA,,,,,,02,1,19,1503.4236771
5384705,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,19,1503.4236771
5384705,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,02,1,19,1503.4236771
5384706,1,1,1,50,,1,,,1,5,,,,,,,,,,,,,,02,1,19,1611.244936
5384706,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,1611.244936
5384707,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1387.6638907
5384708,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,875.80395281
5384708,1,2,1,50,,1,2,,2,4,,2,2,2,1,,,,,,,,1,02,1,19,875.80395281
5384708,1,3,1,50,,1,,,3,4,,2,2,2,2,1,13,DESEA INGRESAR A LA UNIVERSIDAD,,,,,,02,1,19,875.80395281
5384708,1,4,1,50,,1,,,4,3,,2,2,2,2,2,,,,,,,,02,1,19,875.80395281
5384709,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1836.2031374
5384710,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,19,1254.5863084
5384710,1,2,1,50,,1,,,1,3,,2,2,2,2,1,12,,,,,,,02,1,19,1254.5863084
5384710,1,3,1,50,,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,19,1254.5863084
5384711,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1694.3338938
5384711,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,19,1694.3338938
5384711,1,3,1,50,,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,19,1694.3338938
5384712,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,19,1321.9670302
5384712,1,2,1,50,,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,19,1321.9670302
5384714,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,845.73670168
5384714,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,845.73670168
5384714,1,3,1,50,,1,,,3,3,,2,2,2,2,2,,,,,,,,02,1,19,845.73670168
5384714,1,4,1,50,,1,,,4,3,,2,2,2,2,2,,,,,,,,02,1,19,845.73670168
5384714,1,5,1,50,,1,,,5,4,,2,2,2,2,2,,,,,,,,02,1,19,845.73670168
5384715,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1204.727851
5384715,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,1204.727851
5384715,1,3,1,50,,1,,,2,3,,1,,,,,,,,,,,,02,1,19,1204.727851
5384716,1,1,1,50,,1,,,1,4,,1,,,,,,,,,,,,02,1,19,1321.9670302
5384716,1,2,1,50,,1,2,,2,2,,2,2,2,1,,,,,,,,1,02,1,19,1321.9670302
5384717,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1544.4904732
5384717,1,2,1,50,,1,,,2,4,,2,2,2,2,1,2,,2,,1,10,1,02,1,19,1544.4904732
5384717,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,02,1,19,1544.4904732
5384718,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1346.5970946
5384720,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1837.7847621
5384720,1,2,1,50,,1,,,2,4,,2,2,2,2,1,10,,,,,,,02,1,19,1837.7847621
5384721,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1692.7522692
5384721,1,2,1,50,,1,,,2,4,,2,2,2,2,1,7,,1,2,,,,02,1,19,1692.7522692
5384722,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1836.2031374
5384723,1,1,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,1599.5667818
5384723,1,2,1,50,,1,,,2,4,,1,,,,,,,,,,,,02,1,19,1599.5667818
5384724,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1023.1333178
5384724,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,1023.1333178
5384724,1,3,1,50,,1,,,3,4,,2,2,2,2,1,2,,2,,2,,,02,1,19,1023.1333178
5384724,1,4,1,50,,1,,,2,6,DESCANSAR POR LA EDAD,2,2,2,2,2,,,,,,,,02,1,19,1023.1333178
5384725,1,1,1,50,,1,,,1,4,,1,,,,,,,,,,,,02,1,19,1238.7758357
5384725,1,2,1,50,,1,,,1,5,,,,,,,,,,,,,,02,1,19,1238.7758357
5384726,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1204.727851
5384726,1,2,1,50,,1,,,2,4,,1,,,,,,,,,,,,02,1,19,1204.727851
5384726,1,3,1,50,,1,,,2,6,ESTA DE DIETA,2,2,2,2,1,10,,,,,,,02,1,19,1204.727851
5384727,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1843.0961475
5384727,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,1843.0961475
5384727,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,02,1,19,1843.0961475
5384727,1,5,1,50,,1,,,5,1,,,,,,,,,,,,,,02,1,19,1843.0961475
5384728,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1652.3117321
5384728,1,2,1,50,,1,,,2,4,,2,2,2,2,1,10,,,,,,,02,1,19,1652.3117321
5384729,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1398.0371766
5384729,1,2,1,50,,1,,,1,5,,,,,,,,,,,,,,02,1,19,1398.0371766
5384731,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1692.7522692
5384731,1,2,1,50,,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,19,1692.7522692
5384732,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1346.5970946
5384734,1,1,1,50,,1,,,1,4,,2,2,2,2,1,13,POR LA PANDEMIA,,,,,,02,1,19,1797.7668658
5384734,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,1797.7668658
5384734,2,1,2,50,,1,2,,1,2,,2,2,2,1,,,,,,,,1,02,1,19,1797.7668658
5384734,2,2,2,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,1797.7668658
5384734,2,3,2,50,,1,,,3,3,,1,,,,,,,,,,,,02,1,19,1797.7668658
5384734,3,1,3,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1797.7668658
5384735,1,1,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,1973.6175068
5384735,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,19,1973.6175068
5384735,1,3,1,50,,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,19,1973.6175068
5384736,1,1,1,50,,1,,,1,4,,1,,,,,,,,,,,,02,1,19,1286.2351841
5384736,1,2,1,50,,1,,,1,3,,1,,,,,,,,,,,,02,1,19,1286.2351841
5384736,1,3,1,50,,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,19,1286.2351841
5384737,1,1,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,1054.8844304
5384737,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,1054.8844304
5384737,1,3,1,50,,1,,,2,5,,,,,,,,,,,,,,02,1,19,1054.8844304
5384740,1,1,1,50,,1,,,1,6,CAMINAR,2,2,1,,,,,,,,,,02,1,19,1238.7758357
5384740,1,2,1,50,,1,,,2,4,,1,,,,,,,,,,,,02,1,19,1238.7758357
5384751,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,19,709.05710877
5384751,1,2,1,50,,1,,,2,4,,2,2,2,2,1,8,,1,2,,,,02,1,19,709.05710877
5384752,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1105.6168286
5384752,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,1105.6168286
5384753,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,19,778.42847763
5384753,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,778.42847763
5384753,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,02,1,19,778.42847763
